name,en_name,category,origin,abv,description,image_url
뽀할라 트리플 배럴,Põhjala Triple Barrel,Beer,에스토니아,13%,"A carefully blended multi-vintage barley wine.

Taste: Smooth and sweet marzipan leads the taste with a long warming aftertaste. Candied hazelnuts and pecans join in with a rich, sweet malt backbone supporting the rounded oaky tannins eventually giving way to sweet honey and warming toasted spices.

Appearance: Dark blackish brown with a brief dark brown head.

Nose: Rich aged bourbon and vintage oak furniture mixes with heady vanilla and blackcurrants. Hints of creme brûlée and campfire smoke lure you deeper into your first sip.

Malts: Pale malt, Munich malt, Vienna malt, Finest pale ale, Cookie malt, Aromatic malt, Special B, Amber malt, Flaked rye, Carafa special type 3, Carafa special type 2, Red malt, Cara pale, Cara 150, Cara 300, Chocolate rye malt, Brown malt 200, Red rye crystal, Demerara sugar, Muscavado sugar

Hops: Columbus, First Gold, Cascade, Northern Brewer, Chinook, Eureka",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/triple-barrel.png
뽀할라 벨불,Põhjala Belle Bulle,Beer,에스토니아,8%,"An imperial gose brewed with redcurrants and aged in Champagne and Sauternes barrels.

Taste: Redcurrant tartness and a creamy Sauternes dessert wine characteristic sweetness mixes with a refreshing minerality and hints of mixed spices. Full bodied and well developed citrus acidity follows, with a touch of plum coming in before being washed down by smooth carbonation.

Appearance: Dark red with a brief pink foam.

Nose: Fresh redcurrants, fragrant rose petals and sweet cherries mix with hints of kumquat zest and grape skins.

Malts: Bohemian pilsner malt, Pilsner zero

Hops: Redcurrants, Hüll Melon, Himalayan pink salt, coriander seeds",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/belle-bulle.png
뽀할라 웨에 XO,Põhjala Öö XO,Beer,에스토니아,11.5%,"A special version of the Öö, aged for months in Cognac barrels.

Taste: A silky smooth texture of dark malts, red fruits, cognac, liquorice, and honey. Hints of molasses mix with those of rich dark chocolate, all balanced with elegant tannins cleansing the palate.

Appearance: Pitch black - as dark as the night sky, with an opaque brown head.

Nose: Dark fruits, plums, raisins, cranberries, and grapes - a rich forest fruit jamminess hits the nose first with some espresso notes and dark sugar. Cherries, cognac, tannins and hints of spice linger in the background.

Malts: Pilsner Zero, Munich, Carafa II Special, Special B, Chocolate malt, Crystal 300, Demerara sugar

Hops: Magnum, Northern Brewer",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/oo-xo.png
뽀할라 바케로 브랙퍼스트,Põhjala Vaquero Breakfast,Beer,에스토니아,12%,"A Mexican campfire-inspired Imperial Stout brewed with Ancho Mulato chillis and aged in Tequila and Bourbon barrels.

Taste: Sweet agave and chocolate mingle with warming toasted chilli and spices, reminding you of spiced mole with a mezcal to follow. Fruity dried berries join the mix with more spice and hints of gentle smoke and freshly cracked long pepper on the finish.

Appearance: Oily black with a dark brown head.

Nose: Leather and pipe tobacco mingles with spicy malts and sweet red berries, before being joined by lightly toasted coconut.

Malts: Pale malt, Munich malt, Rye malt, Carafa Special T-2, Dark chocolate malt, Chocolate rye malt, Special B, Red malt, Cherry smoked rye malt, Simpsons T-50, Crystal 300, Flaked oats, Demerara sugar

Hops: Columbus, Northern Brewer, Eureka!, Nugget, Liquorice root, Ancho Mulato chilli, Cinnamon",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/vaquero-breakfast.png
뽀할라 블랙 잼,Põhjala Black Jam,Beer,에스토니아,11.9%,"A daring blend of Imperial Baltic Porters, aged in sherry and bourbon casks.

Taste: Sharp red fruits burst across the tongue, with oaky tannins and silky smooth red grapes mixing it up. Sweet toasted caramel malts and spicy rye join the jam, with hints of espresso and slightly herbal liquer-like bitterness rounding it all out.

Appearance: Black with a dark brown head.

Nose: Sherry and madeira sweetness jumps out immediately, balanced by a soft touch of vanilla and toasted coconut. Baked redcurrants, blackcurrants, and blackberries follow, elegantly merging with hints of dark chocolate.

Malts: Pale malt, Munich malt, Special B, Cara 150, Cara 300, Carafa T-2 Special, Chocolate malt, Chocolate rye malt, Flaked oats, Demerara sugar, Blackcurrants

Hops: Columbus, Chinook, Northern Brewer",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/black-jam.png
뽀할라 바닐라 필로우,Põhjala Vanilla Pillow,Beer,에스토니아,12.9%,"A luxuriously creamy strong ale blended from Bourbon, Cognac, and Sherry with mounds of both Madagascar and Tahitian vanilla pods.

Taste: Sweet vanilla dusted hot cross buns come through immediately, reminding the open oven of your favourite bakers before mixing with lashings of toasted Italian meringue, hints of freshly toasted coconut, and warming winter spices. More vanilla lingers on the tongue with dates, dried fig, and raisins joining in, ending on a full and creamy body.

Appearance: Dark brownish-black with a brief dark brown head.

Nose: Strong freshly sliced vanilla beans and well baked pastry mixes with hints of freshly brewed coffee and mixed dried fruits.

Malts: Pale malt, Munich malt, Red malt, Cara pale, Cara 150, Cara 300, Cookie malt, Aromatic malt, Special B, Flaked rye, Carafa special type 2, Carafa special type 2, Carafa special type 3, Chocolate malt dark, Chocolate rye, Flaked oats

Hops: Columbus, First Gold, Cascade, Northern Brewer, Madagascar Vanilla, Tahitian Vanilla",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/vanilla-pillow.png
뽀할라 메이플리셔스,Põhjala Maplelicious,Beer,에스토니아,11.5%,"A specially blended dark ale aged for over 9 months in freshly emptied Vermont Maple syrup barrels.

Taste: Smooth and sweet caramel malts blend with an elegant maple syrup and honeycomb coated dark chocolate. Blackberry jam and toasted bread join the syrupy, raisin like aftertaste, with a rich warming mouthfeel and just a hint of sweet lingering oak.

Appearance: Dark black with a dark brown head.

Nose: Rich maple syrup and treacle burst out of the glass with smooth toasted wholemeal bread topped with jam following. Sweet vanilla and hints of warming spices come through after, with a long lingering maple syrup aroma teasing you into the glass.

Malts: Pale malt, Munich malt, Carafa T-2 special, Red malt, Flaked oats, Carafa type 2, T-50, Caramel 150, Caramel 300, Special B, Aromatic malt

Hops: Chinook, Columbus, First Gold, Northern Brewer, Eureka!",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/maplelicious.png
뽀할라 암체어 디텍티브,Põhjala Armchair Detective,Beer,에스토니아,15%,"A gently smoked multigrain Imperial Baltic Porter aged in a blend of XO Cognac barrels.

Taste: Toasted coconut and charcoal grilled flatbreads smeared with blackcurrant jam mingle with sticky toffee pudding and warming winter spices. Red grapes and a hint of spicy rye round out the palate, with a warming cognac aftertaste.

Appearance: Light black with a light brown head.

Nose: Rich and smoky with hints of toasted oak and freshly baked bread.

Malts: Pale malt, Munich malt, Cherry smoked pale malt, Peated malt, Oak smoked wheat malt, Cara 300, Carafa T-2 special, Special B, Muscavado sugar

Hops: Columbus, Chinook, Eureka!",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/armchair-detective.png
뽀할라 피메 웨에 PX,Põhjala Pime Öö PX,Beer,에스토니아,13.9%,"Sherry barrel aged limited version of Pime Öö.

Taste: Big and bold, this immediately makes the Pedro Ximenez felt. Luxuriously sweet, with a heavy presence of cherry and chocolate. The raisin character from the aroma comes through again, sliding down the tongue smoothly. Best enjoyed when sipped by a fireplace.

Appearance: Jet black with a brief ruby tinted light brown head.

Nose: The smell of dates, raisins, cranberries, and above all, sherry overwhelm the room. Blackcurrant jam, smooth chocolate, and a light toasted oak character come through later, whilst sweet malts and a hint of alcohol closes the aroma.

Malts: Pale malt, Munich malt, Special B, Crystal 300, Crystal 150, Crystal 200, Carafa type 2 special, Chocolate malt, Chocolate Rye, Oats

Hops: Magnum, Northern Brewer",https://zuzu-resource.s3.ap-northeast-2.amazonaws.com/drinks/pime-oo-px.png
KGB 레몬,"KGB Lemon, 5%",Cocktail,뉴질랜드,5%,"맥주로 알려졌지만, KGB는 보드카이다.
레몬향과 레몬맛이 살짝 돌다가, 끝에 알코올 향이 살짝 감돌아 가볍게 즐기기 좋다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/kgb_w400.jpg
시원한청풍소주,Cool Cheongpung Soju,Soju,한국,17.2%,"시원 소주'로 이름을 변경하였고, 다시 '시원한 청풍'으로 재변경 했다. 하지만 사람들에게는 예전 이름인 '시원 소주'로 더 많이 불리고 있다.
이름처럼 시원하고 묵직한 알콜 향이 풍긴다.
강하고 시원한 술을 좋아하는 사람들에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/c1soju_w400.jpg
탈로 프리미티보 디 만두리아,"Talo Primitivo Di Manduria, 14%",Wine,이탈리아,14%,"만두리아 지역의 프리미티보 품종 포도로 만든 와인이다. 진한 초콜릿, 바닐라, 블랙베리, 체리향이 느껴진다. 풀 바디 와인을 쉽게 느끼고 싶은 사람에게 추천하는 와인이다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/Talo_Primitivo_Di_Manduria_w400.jpg
써머스비,"SomersBy, 4.5%",Etc,덴마크,4.5%,"칼스버그에서 제조한 도수 있는 사이다. 세간 인식과 달리 본디 사이다는 사과주를 뜻하는 말이다. 
사과맛 탄산음료에 알코올이 첨가된 맛이다. 
사과 과즙의 단 맛이 강하며, 술을 즐기지 않는 사람에게도 추천하기 좋다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/somersby_apple_w400.jpg
와일드 터키 버번 위스키,"Wild Turkey Bourbon Whiskey, 40.5%",Whisky,미국,40.5%,"알콜의 톡 쏘는 향은 없는 편이고 과자 누네띠네와 같은 단향이 올라온다.
입안 전체로 신선한 꿀 같은 달큰함이 가득 채워지며 알싸한 맛도 살짝 느낄 수 있다.
술의 질감은 밀크 초콜릿을 녹여 먹었을 때 거의 끝물쯤에 입천장과 혓바닥에 남아있는 초콜릿의 몽글몽글한 질감이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Wild_Turkey_Bourbon_Whiskey_w400.jpg
느린마을 늘봄 막걸리,"Slow Town Always Spring Makgeolli, 6%",Traditional,한국,6%,"인공감미료인 아스파탐을 사용하지 않고 쌀, 누룩, 물만으로 빚은 전통주다.
단맛과 산미가 좋다.
숙성 될 수록 맛이 달라지는 것이 특징이다.
느린마을 양조장에서 봄, 여름, 가을, 겨울 전통주를 나누어 마셔볼 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/slowbrew_makgeulli_w400.jpg
스텔라 아르투아,"Stella Arotois, 5%",Beer,벨기에,5%,"유럽에서 인기있는 맥주 중 하나이며, 영국에서는 가장 대중적인 맥주이다.
옥수수가 첨가되어 있어 단맛이 강하다. 최고급 홉인 사츠 홉을 사용한다. 드라이하며, 진한 꽃향기가 난다.
마시고나면 입에 단내가 남는다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/stella_artois_w400.jpg
KGB 레몬,"KGB Lemon, 5%",Etc,뉴질랜드,5%,"맥주로 알려졌지만, KGB는 보드카이다.
레몬향과 레몬맛이 살짝 돌다가, 끝에 알코올 향이 살짝 감돌아 가볍게 즐기기 좋다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/kgb_w400.jpg
에페스 필스너,"EFES Pilsner, 5%",Beer,터키,5%,"터키의 대표 맥주 에페스 필스너.
탄산이 강하고 신선하고 상쾌한 무난한 맥주의 맛이 난다.
청량감있고 시원한 라거계열의 맥주를 선호하는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/EFES_Pilsner_w400.jpg
타이거 라들러 자몽,"Tiger Rad, 2%",Beer,싱가포르,2%,"상쾌한 청량감을 가지고 있는 맥주이다.
천연 과즙이 함유되어 있으며 자몽의 상콤, 청량, 쌉쌀한 맛이 어우러져있다.
2도의 낮은 도수로 음료처럼 부담없이 마실 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/tiger_raddler_grapefruit_w400.jpg
칭따오 스타우트,"TSINGTAO STOUT, 4.8%",Beer,중국,4.80%,"부드러운 흑맥주이다.
카라멜 맛이 나고, 끝맛이 조금 쓰다.
흑맥주 애호가에겐 살짝 심심할 수 있지만 흑맥주를 처음으로 시도하는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/tsingtao_stout_w400.jpg
세븐브로이 곰표 밀맥주,"7brau Gompyo Wheatbear, 4.5%",Beer,한국,4.50%,"CU가 선보인 곰표와 콜라보한 밀맥주이다.
부드러운 목넘김과 달콤한 복숭아, 파인애플 맛이 난다.
남녀노소 누구나 부담없이 가볍게 마실 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/gom_pyo_w400.jpg
오비 라거,"OB Lager, 4.6%",Beer,한국,4.60%,"Hite에게 뒤쳐져있던 국내 시장을 탈환할 수 있게 해준 OB 라거이다. 복고 감성을 자극하는 디자인으로 출시되었다.
향은 홉의 씁쓸한 향, 맥아의 구수한 향이 난다.
처음에 쓴 맛이 감돌고 뒤에는 달콤한 맛이 도는것이 특징이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/ob_lager_w400.jpg
타이거 라들러 레몬,"Tiger Radler Lemon, 2%",Beer,싱가포르,2%,"상쾌한 청량감을 가지고 있는 맥주이다.
천연 과즙이 함유되어 있어 향이 달달하고 은은한 레몬맛이 난다.
2도의 낮은 도수로 음료처럼 부담없이 마실 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/tiger_raddler_lemon_w400.jpg
쥬시후레쉬맥주,"Juicy Fresh Beer, 4.5%",Beer,한국,4.50%,"라거에 쥬시 후레쉬 껌 향을 입힌 맛이다.
캔을 열면 쥬시 후레쉬 향이 퍼진다. 쥬시 후레쉬 껌을 씹으며 맥주를 마시는 기분이 든다. 
기존 맥주 공식과 다른 색다른 경험을 원하는 사람에게 추천한다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/Juicy_Fresh_Beer_w400.jpg
금성맥주,"Gold Star Beer, 5.1%",Beer,한국,5.10%,"LG전자가 금성전자였던 시절의 향수를 자극하는 맥주이다.
주종은 골든에일로, 깊은 맛의 페일에일과 청량한 라거의 중간 타입이다. 
황금빛 맥아와 열대과일 향의 홉에 제주산 황금향이 조화를 이뤄 에일 특유의 향기와 깔끔한 끝맛이 특징이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Gold_Star_Beer_w400.jpg
제주 거멍 에일,"Jeju Geomeong Ale, 4.3%",Beer,한국,4.30%,"제주 흑보리와 초콜릿 밀맥아로 맛을 낸 맥주.
탄산은 과하지 않고 적당한 청량감을 준다.
부담 없고 깔끔한 맛을 즐기고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Jeju_Geomeong_Ale_w400.jpg
오드 괴즈 틸퀸 아렌시아,"Oude Gueze Tilquin a L'Ancienne, 7%",Beer,벨기에,7%,"상큼한 레몬 풍미가 느껴지며 텁텁한 맛과 쓴 맛도 스쳐 지나간다. 
과일 향과 꽃의 향기도 느낄 수 있어 화사함을 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Oude_Gueze_Tilquin_a_L'Ancienne_w400.jpg
시원한청풍Soju,"C1 Soju, 17.2%",Soju,한국,17.20%,"시원 소주'로 이름을 변경하였고, 다시 '시원한 청풍'으로 재변경 했다. 하지만 사람들에게는 예전 이름인 '시원 소주'로 더 많이 불리고 있다.
이름처럼 시원하고 묵직한 알콜 향이 풍긴다.
강하고 시원한 술을 좋아하는 사람들에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/c1soju_w400.jpg
참이슬 후레시,"Chamisul Fresh Soju , 16.9%",Soju,한국,16.90%,"국가대표 소주라고 해도 이견이 없을만큼 유명한 소주.
대나무 숯 정제로 이슬같은 깨끗함을 지향하는 소주이다.
쓰지만 깔끔한 맛을 원하는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/charm_i_sel_soju_w400.jpg
처음처럼,"Cheo-um-cheo-rum Soju, 16.5%",Soju,한국,16.50%,"참이슬의 막강한 라이벌 처음처럼.
부드럽고 마시기 부담스럽지 않은 맛에 많은 인기가 있다.
부드러운 소주를 마시고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/cheo_um_cheo_rum_soju_w400.jpg
자몽에이슬,"Jamong-eh-i-seul Soju, 13%",Soju,한국,13%,"과일 소주 시대를 연 소주.
소주보다 가볍고 자몽의 맛이 들어 있어 상큼함과 청량함이 더해졌다.
상큼한 과일 소주의 맛을 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/jamong_eh_i_sul_soju_w400.jpg
참이슬 오리지날,"Chamisul Original Soju, 20.1%",Soju,한국,20.10%,"소주 본연의 깊고 진한 맛을 살린 참이슬 오리지널.
소주의 본연의 맛을 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/charm_i_sel_original_soju_w400.jpg
탈로 프리미티보 디 만두리아,"Talo Primitivo Di Manduria, 14%",Wine,이탈리아,14%,"만두리아 지역의 프리미티보 품종 포도로 만든 와인이다. 진한 초콜릿, 바닐라, 블랙베리, 체리향이 느껴진다. 풀 바디 와인을 쉽게 느끼고 싶은 사람에게 추천하는 와인이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Talo_Primitivo_Di_Manduria_w400.jpg
"킴 크로포드, 피노 그리","Kim Crawford, Pinot Gris, 13%",Wine,뉴질랜드,13%,소비뇽 블랑의 뒤를 이어 뉴질랜드를 대표하고 있는 와인이다. 미디움바디에 산도가 잘 느껴지는 편으로 꿀과 같은 달콤한 느낌과 시트러스 향이 함께 느껴진다. 밸런스가 좋아 과한 느낌을 좋아하지 않는 사람에게 추천한다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Kim_Crawford_Pinot_Gris_w400.jpg
커클랜드 시그니처 토니 포트 10년,"Kirkland Signature Tawny Port 10 years old, 20%",Wine,포르투갈,20%,"포트 와인은 발효 중 브랜디를 첨가한 와인으로 주정 강화 와인의 한 종류이다. 단맛이 강한 편이고 라즈베리, 블랙베리의 향과 끝맛으로 나무향과 쌉쌀한 맛이 살짝 있다. 가성비가 좋은 와인이라 저렴한 가격에 포트와인을 접하고 싶을 때 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Kirkland_Signature_Tawny_Port_10_years_old_w400.jpg
버니니 클래식,"Bernini Classic, 4.5%",Wine,남아프리카공화국,4.50%,상당한 인지도를 가지고 있는 스파클링 와인이다. 가볍게 탄산감이 일어나며 단맛이 강하다. 부담스럽지 않아 강한 술을 못 마시는 사람에게 추천한다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Bernini_Classic_w400.jpg
T7 까베르네 소비뇽,"T7 Cabernet Sauvignon, 13%",Wine,칠레,13%,이마트 트레이더스의 단독 라벨을 붙인 레드와인이다. 드라이하면서 산미가 강한 편이고 텁텁하고 씁쓸한 뒷맛이 있다. 드라이한 저렴한 와인을 찾는 사람에게 추천한다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/T7_Cabernet_Sauvignon_w400.jpg
그란 띠에라 비노 블랑코,"Gran Tierra vino blanco, 10.5%",Wine,스페인,10.50%,바디감이 있고 산도가 강한 편이다. 세미 스위트라고 명시되어 있듯이 단맛이 느껴진다. 과일이랑 같이 먹기 좋은 와인이다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Gran_Tierra_vino_blanco_w400.jpg
느린마을 Traditional,"Slow City Makgeolli, 6%",Traditional,한국,6%,"인공감미료인 아스파탐을 사용하지 않고 쌀, 누룩, 물만으로 빚은 막걸리다.
단맛과 산미가 좋다.
숙성 될 수록 맛이 달라지는 것이 특징이다.
느린마을 양조장에서 봄, 여름, 가을, 겨울 막걸리를 나누어 마셔볼 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/slowbrew_makgeulli_w400.jpg
과천미주,"Gwacheon Mijoo, 9%",Traditional,한국,9%,"우리쌀 무첨가 무감미료 맑은 탁주이다. 쌉쌀한 맥주도 좋지만 달큰한 미주도 좋다, 라는 의미를 담고 있다.
달달하고 부드러운 맛이 특징이다.
친환경 녹색주의를 표방하는 양조장, 과천도가에서 만든 제품이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Gwacheon_Mijoo_w400.jpg
관악산 생Traditional,"Gwanaksan Draft Makgeolli, 6%",Traditional,한국,6%,"우리쌀 무첨가 무감미료의 탁주이다. 
각기 다른 개성을 가진 막걸리와 함께 편하게 마실 수 있는 막걸리를 지향하며, 그에 알맞게 가볍고 부드러운 맛이 특징이다. 
친환경 녹색주의를 표방하는 양조장, 과천도가에서 만든 제품이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Gwanak_Mountain_Makgeolli_w400.jpg
국순당 생Traditional,"Guksundang Draft Makgeolli, 6%",Traditional,한국,6%,"2번의 쌀 발효 이후, 3번의 유산균 발효를 적용한 5단 발효 제법을 활용한 막걸리이다.
과실 향미가 있으며, 첫 맛에 약간 단 맛이 느껴지고 끝 맛은 막걸리 특유의 씁쓸한 맛이 난다.
음주와 건강을 함께 챙기고 싶은 분들께 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Guksundang_Makgeolli_w400.jpg
소백산 Traditional,"Sobaeksan Makgeolli, 6%",Traditional,한국,6%,"노무현 대통령 시절 청와대 만찬주로 사용됐던 술이다.
많이 달지 않고 드라이한 풍미가 있으며, 쌀의 달짝지근하고 구수한 풍미가 끝맛에 느껴진다.
부드럽고 순한 맛으로, 막걸리를 입문하려는 사람에게 추천하기 좋은 술이다. ",https://d1sqi8cd60mbpv.cloudfront.net/w400/Sobaeksan_Makgeolli_w400.jpg
대잎 동동주,"Bamboo Leaf Dongdongju, 6%",Traditional,한국,6%,"담양에서 맛 볼 수 있는 동동주이다.
동동주다운 달달한 맛이 특징이다. 영지, 인삼, 생강, 죽엽분이라는 가향재 덕분인지, 아스파탐의 쓴 맛 과는 다른 향이 난다.
달달한 전통주를 즐기고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Bamboo_Leaf_Dongdongju_w400.jpg
이엔제이 브랜디,"E&J Brandy, 40%",Etc,미국,40%,"E&J 브랜디는 독특한 풍미를 지닌 클래식 양주이다. 
포도, 말린 과일, 향신료 및 바닐라와 같은 맛있는 풍미와 재료가 주입되어 정통 스타일과 부드러운 맛을 만들어낸다.
진저 에일 혹은 콜라와도 섞어 마셔도 굉장히 좋은 맛을 가지고 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/E&J_Brandy_w400.jpg
로얄 살루트 21 스카치 위스키,"Royal Salute 21 Year Old Blended Scotch Whisky, 40%",Whisky,영국,40%,"스모키한 맛과, 꿀 맛 같은 스위트한 맛, 도수에 비해 잘 넘어가는 목넘김이 특징이다.
가격대의 이상의 맛을 내는 양주이다.
강한 위스키의 향을 즐기는 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Royal_Salute_21_Year_Old_Blended_Scotch_Whisky_w400.jpg
스카치 블루 21년,"Scotch Blue 21years old, 40%",Whisky,한국,40%,"몰트의 독특한 향과 그레인의 부드러움이 그대로 살아 있는 위스키이다.
목 넘김이 부드러워 스트레이트로 마셔도 좋다.
가격대 또한 저렴하기에 양주 입문으로도 좋다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Scotch_Blue_21years_old_w400.jpg
까뮤XO 엘레강스,"Camus XO ELECANCE, 40%",Etc,프랑스,40%,"꼬냑은 프랑스 꼬냑 지방에서 생산하는 브랜디이다. 부드러우며 꽃향, 과일향과 은은한 오크터치의 향이 난다. 대표적인 식후주로 술을 즐기는 분들에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Camus_XO_ELECANCE_w400.jpg
듀어스 18년산 블랜디드 스카치 위스키,"Dewar's 18 Blended Scotch Whisky, 40%",Whisky,영국,40%,싱글 몰트와 싱글 그레인 스카치 위스키를 블렌딩한 블렌디드 스카치 위스키이다. 과일과 꽃향기가 나며 딸기류 과실과 구운 보리의 맛이 난다. 부드럽고 은은한 향이 좋아 위스키 입문자나 여성들에게 추천한다.,https://d1sqi8cd60mbpv.cloudfront.net/w400/Dewar's_18_Blended_Scotch_Whisky_w400.jpg
글렌피딕 21년 리저바 럼 캐스크 피니쉬,"Glenfiddich 21years old Reserva Rum Cask Finish, 40%",Whisky,영국,40%,"글렌피딕 21년 럼캐스크 피니쉬는 럼 캐스크에서 숙성된 싱글몰트 스카치위스키이다. 생강과 무화과, 라임, 바나나의 깊은 풍미에 강렬하면서도 산뜻한 토피의 맛이 난다. 풍부하고 깊은 맛을 느끼고 싶은 사람에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/Glenfiddich_21years_old_Reserva_Rum_Cask_Finish_w400.jpg
조니 워커 블랙 라벨 12년 산,"Johnnie Walker Black Label 12 Year Old, 40%",Whisky,영국,40%,"블랙라벨 12년산은 조니 워커를 대표하는 위스키이다. 첫맛은 부드러운 풍부함, 다음에는 스모키 풍미가 전해지며, 오렌지와 시트러스 오일이 섞인 과일 향과 바닐라 향, 과일 등의 맛과 향이 조화를 이루면서 미묘하게 깊은 맛이 나서 강하고 남성적인 매력이 느껴진다. 위스키 입문용으로 추천한다..",https://d1sqi8cd60mbpv.cloudfront.net/w400/Johnnie_Walker_Black_Label_12_Year_Old_w400.jpg
올드 패션드,"Old Fashioned, 32%",Cocktail,캐나다,32%,"위스키 베이스의 칵테일이다. 양주, 설탕 그리고 비터스를 쓴 단순한 조합이었으며 여기에 버번 위스키가 추가되었다. 바닐라 향과 오크향이 느껴지고 쓴 맛이 있다. 도수가 강한 편이라 독한 술을 칵테일로 즐기고 싶을 때 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/oldfashioned_w400.jpg
마가리타,"Margarita, 30%",Cocktail,없음,30%,"라틴어로 '진주'를 뜻하는 칵테일. 데킬라, 트리플 섹, 오렌지 맛 리큐어, 라임 즙 또는 레몬즙을 이용해서 만든 칵테일이다. 잔 주위에 소금을 묻혀 마시는 것이 특징. 도수가 높은 편이나, 라임 베이스로 인해 상큼한 맛으로 알콜향은 거의 느낄 수 없다. 상큼한 맛을 좋아하거나, 처음 칵테일을 접하는 사람한테 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/margarita_w400.jpg
블루 라군,"Blue Lagoon, 25%",Cocktail,없음,25%,"푸른 산호초'라는 뜻을 가진 칵테일. 보드카, 블루 큐라소, 레몬 주스를 이용해 만든다. 달고 상큼한 맛으로 가볍게 즐기기에 좋은 술이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/bluelagoon_w400.jpg
솔티 독,"Salty Dog, 11%",Cocktail,없음,11%,"진, 자몽 주스. 글라스 테두리에 소금을 묻혀 마시는 칵테일이다. 진 대신 보드카를 이용하기도 한다. 자몽의 쌉쌀한 맛을 느낄 수 있는 것이 특징이다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/saltydog_w400.jpg
섹스 온 더 비치,"Sex on the beach, 23%",Cocktail,없음,23%,"보드카, 피치 리큐어, 크랜베리 주스, 오렌지 주스를 이용해 만든 칵테일이다. 붉은 색을 특징으로, 달달하고 상큼한 과일맛을 느낄 수 있다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/sexonthebeach_w400.jpg
캘리포니아 레모네이드,"California Lemonade, 13%",Cocktail,없음,13%,"버본위스키, 레몬 주스, 라임 주스, 그레나딘 시럽, 설탕, 소다수를 이용해 만든 칵테일이다. 달달한 레모네이드에 위스키 향을 느낄 수 있다. 레모네이드를 좋아하는 사람들에게 추천한다.",https://d1sqi8cd60mbpv.cloudfront.net/w400/california_lemonade_w400.jpg
